"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
54925490|"Forde George"|"02110195"|292562.0|92311.0|1|100041044707|"osgb1000012318589"|3|14200295|1|22.6|"1"|"Fairpark Road"|"Exeter"|"Devon"|"EX2 4HL"|"Exeter District"|"01392495604"|"www.fordegeorge.com"|""|""|""|"118 Information"|"01-SEP-2021"
64272684|"Continental Food Stores"|"09470699"|292831.0|93331.0|1|10013042170|"osgb1000002070835241"|3|14200611|1|11.0|"119-120"|"Old Tiverton Road"|"Exeter"|"Devon"|"EX4 6LD"|"Exeter District"|"01392258633"|""|""|""|""|"118 Information"|"01-SEP-2021"
64337518|"David Gubbin & Son"|"07420575"|292562.0|93207.0|1|100041046400|"osgb1000012323747"|5|14200901|1|13.6|"4"|"Well Street"|"Exeter"|"Devon"|"EX4 6QR"|"Exeter District"|"01392272799"|""|""|""|""|"118 Information"|"01-SEP-2021"
68704343|"Gary Jones Magic"|"04210273"|292744.0|92706.0|1|100040210448|"osgb1000012317173"|3|14200236|1|19.9|"9"|"Denmark Road"|"Exeter"|"Devon"|"EX1 1SL"|"Exeter District"|"07801950295"|"www.garyjonesmagic.com"|""|""|""|"118 Information"|"01-SEP-2021"
54982025|"Rose Motors"|"02130212"|292577.0|93215.0|1|100041046403|"osgb1000012323071"|4|14200617|1|8.5|"10a"|"Oxford Road"|"Exeter"|"Devon"|"EX4 6QU"|"Exeter District"|"01392421361"|""|""|""|""|"118 Information"|"01-SEP-2021"
85511585|"Odeon Cinemas"|"04250308"|292659.0|93223.0|1|100041045993|"osgb1000012323093"|5|14200757|1|45.4|""|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6PL"|"Exeter District"|"03330067777"|"www.odeon.co.uk"|"Odeon Cinemas"|""|""|"118 Information"|"01-SEP-2021"
78550236|"Munchkins Day Nursery"|"05320397"|292645.0|92278.0|1|100041045522|"osgb1000012318949"|5|14200571|1|45.1|"1-2"|"Mount Radford Crescent"|"Exeter"|"Devon"|"EX2 4EN"|"Exeter District"|"01392498814"|"www.munchkinsdaynursery.com"|""|""|""|"118 Information"|"01-SEP-2021"
68738917|"Flash Gordon Gases"|"09480766"|292806.0|93282.0|1|100040226956|"osgb1000012323765"|5|14200611|1|20.4|"2 St. Annes Chapel"|"Old Tiverton Road"|"Exeter"|"Devon"|"EX4 6LA"|"Exeter District"|"01392213141"|""|""|""|""|"118 Information"|"01-SEP-2021"
68812794|"Orthodox Parish Holy Prophet Elias"|"06340459"|292804.0|93294.0|1||"osgb1000012323769"|4|14200611|2|11.8|"Old Tiverton Road"|""|"Exeter"|"Devon"|"EX4 6LA"|"Exeter District"|"01392278585"|""|""|"Religion"|"Orthodox Church (Christian)"|"118 Information"|"01-SEP-2021"
75442398|"Exeter Physio"|"05280345"|292851.0|92756.0|1|100041045326|"osgb1000012317591"|3|14200504|1|20.4|"1"|"Lower Summerlands"|"Exeter"|"Devon"|"EX1 2LJ"|"Exeter District"|"01392211066"|"www.exeterphysio.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85510277|"Yonk Asian Foods"|"09470699"|292640.0|93087.0|1|100041046236|"osgb1000012323738"|5|14200695|3|12.8|"1"|"Summerland Street"|"Exeter"|"Devon"|"EX1 2AT"|"Exeter District"|"01392277588"|""|""|""|""|"118 Information"|"01-SEP-2021"
85630899|"Celly's Hairstyle International"|"02100156"|292519.7|93013.3|1|100041046036|"osgb1000012322928"|6|14200757|1|20.9|"158"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Exeter District"|"01392421222"|"www.cellys.co.uk"|"Celly's Hairstyle International"|""|""|"118 Information"|"01-SEP-2021"
96554459|"Zamora Natural Health & Beauty"|"02100156"|292713.8|92378.3|1|100041131212|"osgb1000012318628"|3|14200513|1|13.3|"37"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|"01392274344"|""|""|""|""|"118 Information"|"01-SEP-2021"
103273481|"St Leonards Flowers"|"09480716"|292737.6|92378.7|1|10013038209|"osgb1000012318623"|4|14200513|1|11.4|"47"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|"01392219880"|"www.stleonardsflowers.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
104536726|"Reactor 15"|"02080115"|292536.0|92819.0|1|100041124361|"osgb1000012317618"|2|14200622|1|9.3|"72"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JY"|"Exeter District"|"01392427358"|"www.reactor15.com"|""|""|""|"118 Information"|"01-SEP-2021"
104553412|"The Devon School of Yoga"|"05280330"|292750.6|92617.6|1|10013036094|"osgb1000012317141"|3|14200052|1|17.6|"Flat 4"|"Barnfield Hill"|"Exeter"|"Devon"|"EX1 1SR"|"Exeter District"|"01392420573"|"www.devonyoga.com"|""|""|""|"118 Information"|"01-SEP-2021"
108276029|"Kwik-Fit (GB) Limited"|"02130212"|292732.6|93022.2|1|100041046240|"osgb1000012323707"|6|14200817|1|36.2|""|"Summerland Street"|"Exeter"|"Devon"|"EX1 2AT"|"Exeter District"|"01392411293"|"www.kwik-fit.com"|"Kwik Fit"|""|""|"118 Information"|"01-SEP-2021"
105221159|"Lickety Split"|"09480679"|292592.0|93082.0|1|10013042177|"osgb1000012322946"|7|14200757|1|19.2|"140-141"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Exeter District"|"01392277770"|""|""|""|""|"118 Information"|"01-SEP-2021"
108341213|"Bombay Inn"|"01020043"|292692.4|93165.0|1|100041046012|"osgb1000012322983"|5|14200695|3|14.5|"116-117"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|"01392274787"|""|""|"Restaurant Type"|"Indian Restaurant"|"118 Information"|"01-SEP-2021"
108341118|"Raj India"|"01020018"|292627.0|93118.0|1|100041046020|"osgb1000012322966"|6|14200757|1|15.7|"130"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|"01392209004"|""|""|""|""|"118 Information"|"01-SEP-2021"
108361797|"Vagabond Marquees"|"02600104"|292883.0|92461.0|1|100041123970|"osgb1000012318510"|3|14200192|1|16.8|"9"|"College Road"|"Exeter"|"Devon"|"EX1 1TE"|"Exeter District"|"01392214545"|""|""|""|""|"118 Information"|"01-SEP-2021"
110607371|"Cash Converters"|"02090151"|292526.7|93073.1|1|100041045975|"osgb1000012322911"|6|14200757|1|17.8|"40"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|"01392436004"|"www.cashconverters.co.uk"|"Cash Converters"|""|""|"118 Information"|"01-SEP-2021"
110612666|"Olivers Crediton Ltd"|"09470661"|292728.9|92378.0|1|10013038207|"osgb1000012318625"|5|14200513|1|11.7|"43"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|"01392275869"|""|""|""|""|"118 Information"|"01-SEP-2021"
108335833|"Cleveland Court"|"02110192"|292902.3|93208.4|1|100041225289|"osgb1000012323764"|7|14200352|1|24.9|"Flat 5 Cleveland Court"|"Grosvenor Place"|"Exeter"|"Devon"|"EX1 2JP"|"Exeter District"|"01392412658"|""|""|""|""|"118 Information"|"01-SEP-2021"
125638302|"S L Plastering"|"02030055"|292936.8|93212.6|1|100041124382|"osgb1000012322779"|4|14200352|1|55.2|"Flat 7 Cleveland Gardens"|"Grosvenor Place"|"Exeter"|"Devon"|"EX1 2HJ"|"Exeter District"|"01392428104"|""|""|""|""|"118 Information"|"01-SEP-2021"
125714182|"Dermashine"|"05280365"|292631.1|92478.6|1|10091470083|"osgb1000012318722"|5|14200236|1|18.6|"34"|"Denmark Road"|"Exeter"|"Devon"|"EX1 1SE"|"Exeter District"|"01392690777"|"www.dermashine.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125645304|"First Choice Locksmiths"|"02100170"|292883.0|93221.0|1|100041124383|"osgb1000012322776"|4|14200352|1|16.6|"4a"|"Grosvenor Place"|"Exeter"|"Devon"|"EX1 2HJ"|"Exeter District"|"07846507947"|"www.firstchoicelocksmith.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
126973616|"Scope Ltd"|"09480714"|292530.7|93076.7|1|10023117998|"osgb1000012322912"|5|14200004|1|20.9|"41"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|"01392211285"|"www.scope.org.uk"|"Scope"|""|""|"118 Information"|"01-SEP-2021"
125905590|"Browne Jacobson LLP"|"02090154"|292536.0|92819.0|1|100041124361|"osgb1000012317618"|2|14200622|1|9.3|"72"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JY"|"Exeter District"|"01392458800"|"www.brownejacobson.com"|""|""|""|"118 Information"|"01-SEP-2021"
129138387|"Exec Cars Exeter"|"02600113"|292843.2|93300.0|1|10013036215|"osgb1000012323616"|4|14200081|2|11.6|"6"|"Blackboy Road"|"Exeter"|"Devon"|"EX4 6SG"|"Exeter District"|"01392363663"|"www.execcarsexeter.com"|""|""|""|"118 Information"|"01-SEP-2021"
145405663|"Libra Hypnotherapies"|"05280372"|292741.0|92055.0|1|100040239982|"osgb1000012319435"|4|14200909|1|11.1|"34"|"West Grove Road"|"Exeter"|"Devon"|"EX2 4LU"|"Exeter District"|"07989944053"|""|""|""|""|"118 Information"|"01-SEP-2021"
145410745|"Devon Air Ambulance Trust"|"09480714"|292663.3|93071.9|1|100041046237|"osgb1000012322995"|5|14200817|1|24.7|""|"Summerland Street"|"Exeter"|"Devon"|"EX1 2AT"|"Exeter District"|"01392433532"|""|"Devon Air Ambulance Trust"|""|""|"118 Information"|"01-SEP-2021"
153521828|"Magnet Trade"|"07420573"|292687.0|93044.0|1|10013039630|"osgb1000012323703"|5|14200817|1|22.2|"1"|"Summerland Street"|"Exeter"|"Devon"|"EX1 2AZ"|"Exeter District"|"01513346169"|"www.magnettrade.co.uk"|"Magnet Ltd"|""|""|"118 Information"|"01-SEP-2021"
149626346|"Virtual Headquarters Ltd"|"02080133"|292520.0|92693.0|1|100041123916|"osgb1000012317215"|8|14200243|1|15.6|"Third Floor 11-15"|"Dixs Field"|"Exeter"|"Devon"|"EX1 1QA"|"Exeter District"|"01392927159"|"www.virtual-headquarters.com"|""|""|""|"118 Information"|"01-SEP-2021"
158332301|"Age UK"|"09480714"|292517.7|93064.5|1|10023122824|"osgb1000012322908"|5|14200757|1|17.3|"38"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|"01392425965"|"www.ageuk.org.uk"|"Age UK"|""|""|"118 Information"|"01-SEP-2021"
157766310|"St Annes Well"|"01020034"|292610.0|93344.0|1|100041143679|"osgb1000012323202"|5|14200901|1|13.0|"31"|"Well Street"|"Exeter"|"Devon"|"EX4 6QL"|"Exeter District"|"01392791289"|""|""|""|""|"118 Information"|"01-SEP-2021"
158325572|"Simply Pleasure"|"09480824"|292529.0|93022.0|1|100041046034|"osgb1000012322930"|6|14200757|1|21.1|"156"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Exeter District"|"01392258589"|"www.simplypleasure.com"|"Simply Pleasure"|""|""|"118 Information"|"01-SEP-2021"
160761310|"St Matthew's Church Hall"|"06340459"|292898.1|92832.7|1|10023119542|"osgb1000012317356"|2|14200504|1|39.4|"St Matthews Church"|"Lower Summerlands"|"Exeter"|"Devon"|"EX1 2LJ"|"Exeter District"|"01392248322"|"www.stmattsexeter.org"|""|"Religion"|"Not Identified (Christian)"|"118 Information"|"01-SEP-2021"
162699776|"The Depot"|"01010009"|292598.2|93011.7|1|10094201747|"osgb1000002062221610"|8|14200045|1|8.7|"Bampfylde Street"|""|"Exeter"|"Devon"|"EX1 2FW"|"Exeter District"|"08442889924"|"www.crm-students.com"|""|""|""|"118 Information"|"01-SEP-2021"
162682334|"The Grocer on the Green"|"09470669"|292805.0|92371.0|1|100041045336|"osgb1000012318471"|3|14200513|2|3.5|"36b"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TD"|"Exeter District"|"07926717648"|""|""|""|""|"118 Information"|"01-SEP-2021"
165160886|"Fika Salon Ltd"|"02100156"|292802.0|92385.0|1|100041045356|"osgb1000012318603"|5|14200513|1|10.7|"69"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|"01392401642"|""|""|""|""|"118 Information"|"01-SEP-2021"
63999696|"Electricity Sub Station"|"06340433"|292550.0|92739.0|2||"Not Assigned"|0|14200025|3|32.9|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64005651|"Electricity Sub Station"|"06340433"|292514.0|92189.0|2||"Not Assigned"|0|14200294|3|19.9|""|""|""|"Devon"|"EX2"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64005616|"Electricity Sub Station"|"06340433"|292727.0|92411.0|2||"Not Assigned"|0|14200776|3|35.4|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64007182|"Electricity Sub Station"|"06340433"|292751.0|92591.0|2||"Not Assigned"|0|14200052|3|8.1|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64041130|"Electricity Sub Station"|"06340433"|292897.0|93020.0|2||"Not Assigned"|0|14200007|3|28.6|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64066898|"Electricity Sub Station"|"06340433"|292660.0|92675.0|2||"Not Assigned"|0|14200034|3|28.8|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64074759|"Electricity Sub Station"|"06340433"|292538.0|93125.0|1||"osgb1000002070651753"|4|14200004|3|9.0|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68587623|"Letter Box"|"06340457"|292844.0|92919.0|1||"osgb1000002062221932"|10|14200180|3|4.2|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68587635|"Letter Box"|"06340457"|292746.0|93254.0|1||"osgb1000002062264230"|7|14200757|3|25.6|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68587636|"Letter Box"|"06340457"|292576.0|93113.0|1||"osgb1000002062227432"|34|14200955|3|13.1|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
78429006|"Works"|"07410542"|292601.0|93053.0|2||"Not Assigned"|0|14200045|3|19.1|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159944098|"Masts (Telecommunication)"|"06340443"|292594.2|92850.4|2||"Not Assigned"|0|14200622|3|4.6|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161892821|"Bowling Green"|"04240290"|292974.6|93276.6|2||"Not Assigned"|0|14200081|3|33.1|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
95537835|"Royal Mail"|"02150222"|292655.5|92951.4|1|10013045075|"osgb1000002070655284"|6|14200068|1|21.4|"Delivery Office 4"|"Belgrave Road"|"Exeter"|"Devon"|"EX1 2AA"|"Exeter District"|"03456021021"|"www.royalmail.com"|"Royal Mail"|""|""|"Local Data Company"|"01-SEP-2021"
95352207|"The Duke of York"|"01020034"|292592.0|93141.0|1|100041143672|"osgb1000012323105"|7|14200757|1|21.7|"58"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6PH"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
95352214|"Care Clean"|"02100158"|292538.9|93084.7|1|100041045977|"osgb1000012323735"|5|14200757|1|18.3|"43"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
95527258|"Jobcentre Plus"|"06330418"|292687.0|92862.0|1|100041046430|"osgb1000012317510"|6|14200914|1|36.7|"Clarendon House"|"Western Way"|"Exeter"|"Devon"|"EX1 2DA"|"Exeter District"|"08001600190"|"www.jobseekers.direct.gov.uk"|"Jobcentre Plus"|""|""|"Local Data Company"|"01-SEP-2021"
84393029|"Morrisons"|"02090811"|292567.0|93120.0|1|10013039418|"osgb1000042780787"|5|14200757|1|25.8|"51"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
84393000|"Newtown Stores"|"02090811"|292894.0|92996.0|1|10013036518|"osgb1000012317462"|7|14200180|1|17.9|"30"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BW"|"Exeter District"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
111300179|"Far East Delight"|"01020018"|292814.7|93311.2|1|10091470766|"osgb1000012323589"|6|14200611|1|10.0|"124"|"Old Tiverton Road"|"Exeter"|"Devon"|"EX4 6LD"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
111300388|"Prestige Cuts"|"02100156"|292621.6|93113.1|1|10091470754|"osgb1000012322964"|7|14200757|2|14.6|"132"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
123167186|"Tesco Express"|"09470699"|292635.0|93203.0|1|100041045988|"osgb5000005137193134"|1|14200757|2|44.3|"69-73, Sidwell Street"|"City Centre"|"Exeter"|"Devon"|"EX4"|"Exeter District"|"03456102925"|"www.tesco.com"|"Tesco Express"|""|""|"Local Data Company"|"01-SEP-2021"
141446151|"Zamora"|"02100156"|292713.8|92378.3|1|100041131212|"osgb1000012318628"|3|14200513|1|13.3|"First Floor 37"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
145837091|"Omer's Master Barbers"|"02100156"|292634.3|93124.6|1|100041046018|"osgb1000002070860658"|1|14200757|1|15.4|"128"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
161805408|"European Shop"|"09470669"|292648.0|93138.0|1|100040233625|"osgb1000012322970"|5|14200757|1|14.0|"125"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
163656877|"The Common Beaver"|"01020013"|292769.1|92383.4|1|100041045352|"osgb1000012318611"|3|14200513|1|12.7|"59"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
165450232|"Hair & Beauty Bar"|"02100156"|292789.0|92776.0|1|100041045047|"osgb1000012317528"|2|14200380|2|16.2|"35"|"Heavitree Road"|"Exeter"|"Devon"|"EX1 2LA"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
165450236|"Sai Kung Cafe"|"01020013"|292686.8|93035.1|1|10094205213|"osgb1000012323703"|5|14200817|1|15.6|"1c, Summerland Street"|"City Centre"|"Exeter"|"Devon"|"EX1 2AT"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
152792049|"Food Plus"|"09470699"|292551.2|93096.3|1|100041045980|"osgb1000012322916"|6|14200757|1|18.7|"46"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|""|"www.foodplus.eu/"|"Food Plus"|""|""|"Local Data Company"|"01-SEP-2021"
157516528|"My Style"|"02100156"|292630.0|93122.0|1|100041046019|"osgb1000012322967"|6|14200757|1|14.6|"129"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
159228194|"Cosy Corner"|"01020018"|292682.0|93156.0|1|100041046013|"osgb1000012322981"|5|14200757|1|21.7|"118"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
159228202|"Nourish"|"09470672"|292793.2|92384.1|1|100041045355|"osgb1000012318604"|4|14200513|1|10.8|"67"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
113024347|"Paypoint Ltd"|"02090141"|292894.0|92996.0|1|10013036518|"osgb1000012317462"|7|14200180|1|17.9|"30 Clifton Road"|"Exeter"|""|"Devon"|"EX1 2BW"|"Exeter District"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
18388731|"St Mary's Chapel (Site Of)"|"03170244"|291724.0|92357.0|1|100041044773|"osgb1000012292269"|7|14200309|3|16.0|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
20264305|"Bridge (Remains Of)"|"03170245"|291665.0|92169.0|1||"osgb1000002062017577"|7|14200198|3|49.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
18033592|"St Mary Steps Church"|"06340459"|291759.0|92267.0|1|10091472840|"osgb1000012291773"|6|14200910|3|12.4|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"Religion"|"Church of England (Christian)"|"Ordnance Survey"|"01-SEP-2021"
18033575|"St Edmund's Church (Remains Of)"|"03170244"|291647.0|92193.0|2||"Not Assigned"|0|14200579|3|28.4|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
103915831|"BUPA Dental Care"|"05280368"|291759.0|93134.0|1|10013038609|"osgb1000012294261"|3|14200580|1|25.1|"10"|"New North Road"|"Exeter"|"Devon"|"EX4 4HF"|"Exeter District"|"08443879901"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
143165849|"Contemporary Dental"|"05280368"|291671.0|93098.0|1|100041045886|"osgb1000012294221"|4|14200687|1|13.6|"14"|"Queens Terrace"|"Exeter"|"Devon"|"EX4 4HR"|"Exeter District"|"01392490949"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
47987783|"Spice Magic"|"01020018"|291714.0|92344.0|1|100041044772|"osgb1000012292192"|7|14200309|2|15.7|"Fore Street"|""|"Exeter"|"Devon"|"EX4 3AN"|"Exeter District"|"01392254027"|""|""|""|""|"118 Information"|"01-SEP-2021"
48073563|"The Kings"|"01020034"|291445.8|92032.1|1|100041141461|"osgb1000012293055"|5|14200217|1|25.5|"173"|"Cowick Street"|"Exeter"|"Devon"|"EX4 1AA"|"Exeter District"|"01392275909"|""|""|""|""|"118 Information"|"01-SEP-2021"
48085606|"Queens Court Hotel"|"01010006"|291632.0|93055.0|1|10013049486|"osgb1000012294393"|3|14200124|1|15.0|"6-8"|"Bystock Terrace"|"Exeter"|"Devon"|"EX4 4HY"|"Exeter District"|"01392272709"|""|""|""|""|"118 Information"|"01-SEP-2021"
48759196|"Chuckle Shoes"|"07370480"|291688.8|92273.8|1|100041045529|"osgb1000012291716"|6|14200579|1|8.4|"3a"|"New Bridge Street"|"Exeter"|"Devon"|"EX4 3JW"|"Exeter District"|"01392270321"|"www.chuckleshoes.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54746746|"T V Mills & Co"|"02090135"|291611.0|92971.0|1|100041142467|"osgb1000012290755"|4|14200708|1|9.5|"19"|"Richmond Road"|"Exeter"|"Devon"|"EX4 4JA"|"Exeter District"|"01392250933"|""|""|""|""|"118 Information"|"01-SEP-2021"
54782851|"Loft"|"02100156"|291483.0|92082.0|1|100041045603|"osgb1000012293066"|4|14200605|1|12.0|"1"|"Okehampton Street"|"Exeter"|"Devon"|"EX4 1DW"|"Exeter District"|"01392257400"|""|""|""|""|"118 Information"|"01-SEP-2021"
54793977|"Exeter Hair & Beauty"|"02100156"|291334.0|92016.0|1|10013045742|"osgb1000012293023"|4|14202829|1|17.3|"7"|"St. Thomas Centre"|"Exeter"|"Devon"|"EX4 1DG"|"Exeter District"|"01392411005"|""|""|""|""|"118 Information"|"01-SEP-2021"
54801046|"Jeff Goodwin Hair"|"02100156"|291723.0|93064.0|1|100041045856|"osgb1000012294365"|4|14200684|1|16.3|"53"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Exeter District"|"01392219855"|"www.jeffgoodwinhair.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54836896|"T A O Skin Care & Laser Clinic"|"02100156"|291740.0|93042.0|1|100041142110|"osgb1000012294361"|4|14200684|1|16.7|"49"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Exeter District"|"01392273860"|"www.taoskincareandlaserclinic.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
124130315|"Tudor House"|"03170244"|291595.0|92289.0|1|100040237738|"osgb1000012292133"|8|14200867|2|13.8|"The Tudor House"|"Tudor Street"|"Exeter"|"Devon"|"EX4"|"Exeter District"|""|"www.exetermemories.co.uk/em/_buildings/tudorhouse.php"|""|""|""|"PointX"|"01-SEP-2021"
54935755|"Appliance Care Engineering"|"02130205"|291744.2|93037.8|1|100041142368|"osgb1000012294360"|4|14200684|2|16.1|"Queensgate House 48"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Exeter District"|"01392494164"|"www.appliance-care.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54919063|"Capron Gould"|"02110192"|291740.9|92729.9|1|10013043834|"osgb5000005178808542"|1|14200502|1|7.9|"18"|"Lower North Street"|"Exeter"|"Devon"|"EX4 3ET"|"Exeter District"|"01392412220"|"www.caprongould.com"|""|""|""|"118 Information"|"01-SEP-2021"
64122940|"Opus Mosaic"|"09480680"|291747.0|92337.0|1|10013036980|"osgb1000012291759"|7|14200309|1|14.4|"120"|"Fore Street"|"Exeter"|"Devon"|"EX4 3JQ"|"Exeter District"|"01392496393"|""|""|""|""|"118 Information"|"01-SEP-2021"
64212331|"Hidden Hearing"|"07370478"|291491.0|92070.0|1|100041044595|"osgb1000012293061"|9|14200217|1|22.8|"182"|"Cowick Street"|"Exeter"|"Devon"|"EX4 1AA"|"Exeter District"|"08000372080"|"www.hiddenhearing.co.uk"|"Hidden Hearing"|""|""|"118 Information"|"01-SEP-2021"
80847331|"Aquila Financial Management Ltd"|"02090147"|291732.0|93054.0|1||"osgb1000012294363"|3|14200684|2|15.5|"52"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SF"|"Exeter District"|"01392411159"|"www.aquilafm.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
