"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
54565514|"Rowan Tree Ltd"|"02040064"|266128.0|844593.0|1|130049718|"osgb1000038829409"|4|84410008|1|14.9|"3"|"Ballifeary Road"|"Inverness"|"Inverness"|"IV3 5PJ"|"Highland"|"01463715225"|"www.rowan-tree-consulting.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54565070|"Mackay Consultants"|"02040064"|266568.0|844591.0|1|130084658|"osgb1000038829303"|2|84402127|1|9.9|"75"|"Haugh Road"|"Inverness"|"Inverness"|"IV2 4SJ"|"Highland"|"01463223200"|""|""|""|""|"118 Information"|"01-SEP-2021"
54565727|"Quality Aspects Ltd"|"02040064"|266172.0|844511.0|1|130116292|"osgb1000000293580967"|2|84416228|1|17.0|"9"|"Bishop's Park"|"Inverness"|"Inverness"|"IV3 5SZ"|"Highland"|"01463714744"|""|""|""|""|"118 Information"|"01-SEP-2021"
54557817|"Army Reserves"|"06330404"|266630.0|844485.0|1|130087880|"osgb1000038828898"|5|84410115|2|25.6|"19"|"Gordonville Road"|"Inverness"|"Inverness"|"IV2 4SS"|"Highland"|"01463232912"|"www.mod.uk"|"Army - Territorial Infantry"|""|""|"118 Information"|"01-SEP-2021"
54458743|"M J Macpherson & Sons"|"02030051"|265933.0|844380.0|1|130049542|"osgb1000038820254"|4|84402119|1|14.2|"49"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NZ"|"Highland"|"01463238896"|"www.mjmacpherson.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54519770|"Leslie Hutt Architect"|"02040063"|266660.0|844924.0|1|130095884|"osgb1000038828732"|2|84402056|1|15.4|"3"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463235566"|""|""|""|""|"118 Information"|"01-SEP-2021"
54530678|"D K Chisholm & Son"|"02030060"|266019.0|844632.0|1|130049525|"osgb1000038829336"|6|84402119|1|19.0|"26"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NY"|"Highland"|"01463231839"|""|""|""|""|"118 Information"|"01-SEP-2021"
54533344|"Mackenzie Kerr Ltd"|"02090135"|266865.0|844464.0|1|130037456|"osgb1000038830045"|3|84402056|1|66.2|"19"|"Culduthel Road"|"Inverness"|"Inverness"|"IV2 4AA"|"Highland"|"01463235353"|"www.mackenziekerr.com"|""|""|""|"118 Information"|"01-SEP-2021"
54553764|"Allen Gordon"|"02060085"|266389.0|844941.0|1|130049475|"osgb1000038829558"|4|84410388|1|18.3|"8"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01463236516"|"www.allengordon.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54550779|"Bracewell Stirling Consulting"|"02040063"|266602.0|844860.0|1|130041512|"osgb1000038828643"|3|84402187|1|20.4|"5"|"Ness Bank"|"Inverness"|"Inverness"|"IV2 4SF"|"Highland"|"01463251990"|""|"Bracewell Stirling Consulting"|""|""|"118 Information"|"01-SEP-2021"
54826991|"Crook Ltd"|"02100156"|266685.0|844973.0|1|130033832|"osgb1000038828939"|4|84402043|1|8.2|"101"|"Castle Street"|"Inverness"|"Inverness"|"IV2 3EA"|"Highland"|"01463224485"|"www.ralphcrook.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54824138|"Studio 19 Ltd"|"02100156"|266629.6|844815.1|1|130041476|"osgb1000038828767"|3|84402127|1|7.3|"19"|"Haugh Road"|"Inverness"|"Inverness"|"IV2 4SD"|"Highland"|"01463222977"|""|""|""|""|"118 Information"|"01-SEP-2021"
54702957|"BBC Scotland"|"02080134"|266746.0|844779.0|1|130037462|"osgb1000038829149"|5|84402056|1|43.5|"7"|"Culduthel Road"|"Inverness"|"Inverness"|"IV2 4AD"|"Highland"|"01463720720"|"www.bbc.co.uk"|"BBC"|""|""|"118 Information"|"01-SEP-2021"
54615697|"Cleanco Highland Ltd"|"02130204"|266054.0|844714.0|1|130049513|"osgb1000041331094"|4|84402119|1|23.1|"20"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NU"|"Highland"|"01463718682"|"www.cleancohighland.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54921844|"Graham & Sibbald"|"02110195"|266418.0|844946.0|1|130111635|"osgb1000038829562"|4|84410388|1|18.5|"4"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01463236977"|"www.g-s.co.uk"|"Graham & Sibbald"|""|""|"118 Information"|"01-SEP-2021"
54954320|"Grant Stewart Chartered Surveyors Ltd"|"02110195"|266427.0|845000.0|1|130147279|"osgb1000038831899"|5|84410002|1|29.3|"Ness Mews"|"Ardross Place"|"Inverness"|"Inverness"|"IV3 5BY"|"Highland"|"01463718719"|"www.gs-cs.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54908565|"Highland Property Search"|"02090154"|266438.0|844948.0|1|130170347|"osgb1000038829565"|4|84410388|1|17.1|"1"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01463242383"|"www.highlandpropertysearch.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54938001|"Simply Let"|"02110192"|266071.0|844604.0|1|130049743|"osgb1000038829319"|4|84410008|1|43.1|"Alton House 4"|"Ballifeary Road"|"Inverness"|"Inverness"|"IV3 5PJ"|"Highland"|"01463718888"|"www.simplylet.biz"|""|""|""|"118 Information"|"01-SEP-2021"
68699682|"Haugh Court Sheltered Housing"|"02110191"|266592.0|844668.0|1||"osgb1000038828829"|2|84402127|2|10.1|"61b"|"Haugh Road"|"Inverness"|"Inverness"|"IV2 4SD"|"Highland"|"01463226504"|""|""|""|""|"118 Information"|"01-SEP-2021"
68704750|"Strathness House"|"01010003"|266480.0|844961.0|1|130131249|"osgb1000038829586"|6|84410187|1|19.8|"4"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463232765"|""|""|""|""|"118 Information"|"01-SEP-2021"
55084809|"Comunn Na Gaidhlig"|"05270325"|266785.0|844957.0|1|130034263|"osgb1000038828946"|2|84410178|1|15.0|"5"|"Mitchells Lane"|"Inverness"|"Inverness"|"IV2 3HQ"|"Highland"|"01463234138"|""|""|""|""|"118 Information"|"01-SEP-2021"
55074877|"Alastair Stewart & Son Memorials Ltd"|"02100775"|266041.0|844680.0|1|130129197|"osgb1000000293840158"|2|84410195|3|15.2|"22b"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NU"|"Highland"|"01463710178"|"www.stewartmemorials.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
78533501|"E-qual Systems"|"02080117"|266608.0|844441.0|1|130041633|"osgb1000038829682"|2|84410018|1|17.1|"10"|"Bellfield Park"|"Inverness"|"Inverness"|"IV2 4SZ"|"Highland"|"01463250724"|""|""|""|""|"118 Information"|"01-SEP-2021"
85512667|"Scott Burke Inverness Hypnotherapist"|"05280372"|266742.3|844944.2|1|130034137|"osgb1000038828948"|5|84410114|2|23.9|"3"|"Gordon Terrace"|"Inverness"|"Inverness"|"IV2 3HD"|"Highland"|"01463250854"|"www.scottburke.com"|""|""|""|"118 Information"|"01-SEP-2021"
80811297|"D M Hall"|"02110195"|266469.0|844957.0|1|130111638|"osgb1000038829585"|5|84410187|1|22.1|"3"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463241077"|"www.dmhall.co.uk"|"D M Hall"|""|""|"118 Information"|"01-SEP-2021"
68745633|"Relationship Counselling Highland"|"05290358"|266653.0|844904.0|1|130041461|"osgb1000038828739"|2|84409622|1|9.5|"6"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463712888"|"www.relate.org.uk"|"Relate"|""|""|"118 Information"|"01-SEP-2021"
68747235|"Birchwood Highland"|"06350816"|266233.0|844962.0|1|130048226|"osgb1000038829616"|5|84402241|1|12.8|"59"|"Tomnahurich Street"|"Inverness"|"Inverness"|"IV3 5DT"|"Highland"|"01463236507"|"www.birchwoodhighland.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68749476|"Highland Children's Trust"|"06350816"|266681.0|844956.0|1|130134849|"osgb1000038828937"|2|84402043|1|11.5|"105"|"Castle Street"|"Inverness"|"Inverness"|"IV2 3EA"|"Highland"|"01463243872"|"www.hctrust.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68774288|"Scottish Council for Development & Industry"|"06350448"|266484.0|844983.0|1|130098891|"osgb1000038829588"|8|84410187|1|18.1|"7"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463231878"|"www.scdi.org.uk"|"Scottish Council For Development & Industry"|""|""|"118 Information"|"01-SEP-2021"
68804823|"The Church of Jesus Christ of Latter-day Saints"|"06340459"|266340.0|844267.0|1|130099868|"osgb5000005276437208"|1|84410187|3|27.6|"Inverness Ward"|""|"Inverness"|"Inverness"|"IV3 5SQ"|"Highland"|"01463231220"|"lds.org.uk"|"The Church of Jesus Christ of Latter-day Saints"|"Religion"|"Mormonism (Christian)"|"118 Information"|"01-SEP-2021"
68734789|"Keltic Care Ltd"|"06330429"|266651.0|844883.0|1|130041463|"osgb1000038828748"|3|84409622|1|13.0|"10"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463232222"|"www.kelticcare.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68768548|"Inverness Tennis & Squash Club"|"04240305"|266293.0|844616.0|1|130171555|"osgb1000038829396"|5|84410021|1|56.6|"5"|"Bishops Road"|"Inverness"|"Inverness"|"IV3 5SB"|"Highland"|"01463230751"|"www.invernesstennisandsquash.org"|""|""|""|"118 Information"|"01-SEP-2021"
68773062|"Feisean Nan Gaidheal"|"06350452"|266461.0|844954.0|1|130096391|"osgb1000038829584"|5|84410187|1|22.3|"2"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463225559"|"www.feisean.org"|""|""|""|"118 Information"|"01-SEP-2021"
75424697|"J M Macdonald & Partners"|"05280344"|266651.0|844891.0|1|130041466|"osgb1000038828746"|2|84409622|1|11.2|"8"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463231975"|"www.jmmacdonald.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
75507754|"Mayfield Lodge Residential Home"|"05280373"|266868.0|844718.0|1|130037481|"osgb1000038829250"|3|84410171|1|21.0|"6"|"Mayfield Road"|"Inverness"|"Inverness"|"IV2 4AE"|"Highland"|"01463240496"|""|""|""|""|"118 Information"|"01-SEP-2021"
75323938|"Highland Council"|"06330416"|266163.0|844788.0|1|130049524|"osgb1000038829437"|7|84402119|1|44.7|""|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NX"|"Highland"|"01349886606"|"www.highland.gov.uk"|""|""|""|"118 Information"|"01-SEP-2021"
75423456|"Scottish Health Council"|"05290359"|266884.0|844469.0|1|130028577|"osgb1000038830101"|3|84409629|1|30.4|"Southside Lodge 45"|"Southside Road"|"Inverness"|"Inverness"|"IV2 4XA"|"Highland"|"01463723930"|""|""|""|""|"118 Information"|"01-SEP-2021"
78315638|"The Highlands Small Communities Housing Trust"|"02110191"|266484.0|844983.0|1|130098891|"osgb1000038829588"|8|84410187|1|18.1|"7"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463233548"|"www.hscht.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85525806|"W A Macdonald Building Design"|"02040063"|266404.0|844943.0|1|130107629|"osgb1000038829560"|3|84410388|1|17.8|"6"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01667461111"|""|""|""|""|"118 Information"|"01-SEP-2021"
85644424|"Smart Childcare"|"05320397"|265835.3|844797.7|1|130111627|"osgb1000000293475638"|2|84410068|1|54.2|""|"Dochfour Drive"|"Inverness"|"Inverness"|"IV3 5EB"|"Highland"|"01463703040"|"www.smartchildcare.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
85635836|"Speedtype"|"02080125"|266660.0|844924.0|1|130095884|"osgb1000038828732"|2|84402056|1|15.4|"3"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463715588"|""|""|""|""|"118 Information"|"01-SEP-2021"
91404310|"Loanfern Guest House"|"01010003"|266096.0|844802.0|1|130049509|"osgb1000038829477"|4|84402119|1|22.0|"4"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NU"|"Highland"|"01463221660"|""|""|""|""|"118 Information"|"01-SEP-2021"
91430511|"Rocpool Reserve Hotel & Restaurant"|"01010006"|266728.0|844559.0|1|130107625|"osgb1000038828913"|4|84402056|1|24.7|"14"|"Culduthel Road"|"Inverness"|"Inverness"|"IV2 4AG"|"Highland"|"01463259590"|"www.rocpoolreserve.com"|""|""|""|"118 Information"|"01-SEP-2021"
91395939|"Air Training Corps"|"06330404"|266629.0|844478.0|1|130087880|"osgb1000038828898"|5|84410115|1|32.6|"Territorial Army Centre"|"Gordonville Road"|"Inverness"|"Inverness"|"IV2 4SU"|"Highland"|"01463229724"|"www.104atc.freeuk.com"|"A T C"|""|""|"118 Information"|"01-SEP-2021"
91397408|"Craignay Guest House"|"01010003"|266258.0|844921.0|1|130049501|"osgb1000038829543"|4|84410388|1|19.6|"16"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NS"|"Highland"|"01463226563"|"www.craignay-house.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
95714563|"Wise Property Care"|"02030058"|266651.0|844883.0|1|130041463|"osgb1000038828748"|3|84409622|1|13.0|"10"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463783555"|"www.wisepropertycare.com"|"Wise Property Care"|""|""|"118 Information"|"01-SEP-2021"
95730935|"Ardentorrie Guest House"|"01010003"|266716.0|844979.0|1|130034136|"osgb1000038828924"|4|84410114|1|19.5|"2"|"Gordon Terrace"|"Inverness"|"Inverness"|"IV2 3HD"|"Highland"|"01463230090"|"www.ardentorrieguesthouse.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
95756925|"Care & Learning Alliance"|"05320397"|265835.3|844797.7|1|130111627|"osgb1000000293475638"|2|84410068|1|54.2|""|"Dochfour Drive"|"Inverness"|"Inverness"|"IV3 5EB"|"Highland"|"01463703065"|"www.careandlearningalliance.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
95747328|"Alba Business Services"|"02090135"|266484.0|844983.0|1|130098891|"osgb1000038829588"|8|84410187|1|18.1|"7"|"Ardross Terrace"|"Inverness"|"Inverness"|"IV3 5NQ"|"Highland"|"01463239863"|"www.albabusiness.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
96529511|"Advanced Investment & Retirement Planning Ltd"|"02090147"|266314.0|844966.0|1|130048431|"osgb1000038829601"|4|84410002|1|12.9|"7"|"Ardross Place"|"Inverness"|"Inverness"|"IV3 5EL"|"Highland"|"01463419137"|"www.airplimited.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
97768848|"Highland Fish"|"07400526"|266337.0|844322.0|1|130101188|"osgb1000038830126"|3|84410187|1|29.0|"12a"|"Ness Walk"|"Inverness"|"Inverness"|"IV3 5SQ"|"Highland"|"07919370314"|"www.highlandfish.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
97781441|"T E F L"|"05270325"|266484.4|844983.2|1|130098891|"osgb1000038829588"|8|84410187|1|17.7|"18"|"Alexander Place"|"Inverness"|"Inverness"|"IV3 5BX"|"Highland"|"01349800600"|"www.tefl.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
103278884|"City Centre Self Catering Inverness"|"01010007"|266612.0|844743.0|1||"osgb1000000293742780"|1|84402127|2|7.5|"41g"|"Haugh Road"|"Inverness"|"Inverness"|"IV2 4SD"|"Highland"|"01349861700"|"www.inverness-self-catering.com"|""|""|""|"118 Information"|"01-SEP-2021"
103285226|"Hebrides Net"|"02080124"|266681.0|844967.0|1|130033833|"osgb1000038828938"|2|84402043|1|6.0|"103"|"Castle Street"|"Inverness"|"Inverness"|"IV2 3EA"|"Highland"|"08458389010"|"www.hebrides.net"|""|""|""|"118 Information"|"01-SEP-2021"
103262678|"The Samaritans"|"05290358"|266207.0|844946.0|1|130087863|"osgb1000038829614"|4|84402241|1|9.7|"67a"|"Tomnahurich Street"|"Inverness"|"Inverness"|"IV3 5DT"|"Highland"|"01463713456"|"www.samaritans.org"|"Samaritans"|""|""|"118 Information"|"01-SEP-2021"
103307857|"High Life Highland"|"06350816"|266336.0|844932.0|1|130087859|"osgb1000038829552"|3|84410388|1|17.9|"12-13"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NS"|"Highland"|"01463663800"|"www.highlifehighland.com"|""|""|""|"118 Information"|"01-SEP-2021"
103809293|"Hen Party Inverness"|"04210273"|266687.0|844980.0|1|130107624|"osgb1000038828942"|4|84402043|1|8.3|"99"|"Castle Street"|"Inverness"|"Inverness"|"IV2 3EA"|"Highland"|"01463549045"|"www.henpartyinverness.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
104560843|"The Castle Tavern"|"01020043"|266668.0|844933.0|1|130041465|"osgb1000038828730"|4|84409622|1|17.7|"1-2"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463718178"|"www.castletavern.net"|""|"Restaurant Type"|"Pub Food Restaurant"|"118 Information"|"01-SEP-2021"
105218380|"HM Prison Inverness"|"06330424"|266834.6|844881.6|1|130034212|"osgb1000038829299"|6|84402098|1|13.3|""|"Duffy Drive"|"Inverness"|"Inverness"|"IV2 3HH"|"Highland"|"01463229000"|"www.sps.gov.uk"|""|""|""|"118 Information"|"01-SEP-2021"
105207713|"Crown Property Maintenance"|"02130204"|266784.0|844564.0|1|130037501|"osgb1000038829213"|3|84402056|1|26.6|"15a"|"Culduthel Road"|"Inverness"|"Inverness"|"IV2 4AG"|"Highland"|"01463230828"|"www.crownpm.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
105217195|"Rossmount B & B"|"01010003"|266958.6|844954.3|1|130033376|"osgb1000038829058"|3|84410003|1|12.6|"32"|"Argyle Street"|"Inverness"|"Inverness"|"IV2 3BB"|"Highland"|"01463229749"|""|""|""|""|"118 Information"|"01-SEP-2021"
105219485|"Bannerman Bed & Breakfast"|"01010003"|265941.0|844398.0|1|130049541|"osgb1000038820252"|4|84402119|1|14.3|"47"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NZ"|"Highland"|"01463259199"|"www.bannermanbandb.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
108344304|"Highland Blindcraft"|"07370465"|266763.0|844991.0|1|130087864|"osgb1000038828979"|6|84410000|1|13.3|"39"|"Ardconnel Street"|"Inverness"|"Inverness"|"IV2 3HB"|"Highland"|"01463233662"|""|""|""|""|"118 Information"|"01-SEP-2021"
109091151|"Scotmid Co-operative"|"09470819"|266042.0|844576.0|1|130106588|"osgb1000038829624"|5|84402119|2|27.3|"Unit 1"|"Glenurquhart Road"|"Inverness"|"Inverness"|"IV3 5NZ"|"Highland"|"01463715883"|"www.scotmid.coop"|"The Co-operative"|""|""|"118 Information"|"01-SEP-2021"
108320329|"Highland Reserve Forces & Cadets Association"|"06330404"|266631.0|844482.0|1|130087880|"osgb1000038828898"|5|84410115|2|28.2|"Hrfca Sub Office"|"Gordonville Road"|"Inverness"|"Inverness"|"IV2 4SU"|"Highland"|"01463231828"|"www.hrfca.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
108310985|"Southside Nursing Home"|"05280373"|266969.0|844646.0|1|130042273|"osgb1000038829233"|3|84409629|1|49.3|"40"|"Southside Road"|"Inverness"|"Inverness"|"IV2 4XA"|"Highland"|"01463226227"|"www.southsidenursinghome.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
107649308|"The Bakery"|"09470661"|266174.5|844947.9|1|130048229|"osgb1000038829526"|10|84402241|1|15.6|"72"|"Tomnahurich Street"|"Inverness"|"Inverness"|"IV3 5DT"|"Highland"|"01463418918"|""|""|""|""|"118 Information"|"01-SEP-2021"
111210123|"Assessment Inc"|"05280365"|266073.0|844608.0|1|130049743|"osgb1000038829319"|4|84410008|2|41.9|"Unit 12 Alton House"|"4 Ballifeary Road"|"Inverness"|"Inverness"|"IV3 5PJ"|"Highland"|"01463419772"|"www.mypipassessment.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
115421476|"U H I"|"05310381"|266319.0|844506.0|1|130131187|"osgb1000000293465830"|11|84410187|1|52.0|"12b"|"Ness Walk"|"Inverness"|"Inverness"|"IV3 5SQ"|"Highland"|"01463279000"|"www.uhi.ac.uk"|""|""|""|"118 Information"|"01-SEP-2021"
111218602|"Corporate Services Training & Development Team"|"05320403"|265835.3|844797.7|1|130111627|"osgb1000000293475638"|2|84410068|2|54.2|"Hut 1"|"Dochfour Drive"|"Inverness"|"Inverness"|"IV3 5EB"|"Highland"|"01463703050"|""|""|""|""|"118 Information"|"01-SEP-2021"
114139278|"Innes & Partners"|"02090135"|266382.0|844942.0|1|130049479|"osgb1000038829557"|4|84410388|1|20.4|"9"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01863766347"|"www.innesandpartners.com"|""|""|""|"118 Information"|"01-SEP-2021"
118122563|"Everest"|"09480680"|266071.3|844604.2|1|130049743|"osgb1000038829319"|4|84410008|2|42.9|"Alton House 4"|"Ballifeary Road"|"Inverness"|"Inverness"|"IV3 5PJ"|"Highland"|"01463242022"|"www.everest.co.uk"|"Everest Ltd"|""|""|"118 Information"|"01-SEP-2021"
118134724|"Mens Shed Inverness"|"06350769"|266742.0|844944.0|1|130034137|"osgb1000038828948"|5|84410114|1|23.8|"3"|"Gordon Terrace"|"Inverness"|"Inverness"|"IV2 3HD"|"Highland"|"01463243674"|""|""|""|""|"118 Information"|"01-SEP-2021"
118134537|"Wise Knotweed Solutions"|"02030052"|266651.0|844883.0|1|130041463|"osgb1000038828748"|3|84409622|1|13.0|"10"|"View Place"|"Inverness"|"Inverness"|"IV2 4SA"|"Highland"|"01463783555"|"www.wiseknotweed.com"|"Wise Knotweed Solutions"|""|""|"118 Information"|"01-SEP-2021"
124000124|"Steven Wood Plumbing & Heating"|"02030056"|265807.0|844898.0|1|130048358|"osgb5000005235251752"|1|84410068|1|14.6|"65"|"Dochfour Drive"|"Inverness"|"Inverness"|"IV3 5ED"|"Highland"|"01463242131"|""|""|""|""|"118 Information"|"01-SEP-2021"
125658290|"Aecom Europe Ltd"|"02060085"|266404.0|844943.0|1|130107629|"osgb1000038829560"|3|84410388|1|17.8|"6"|"Ardross Street"|"Inverness"|"Inverness"|"IV3 5NN"|"Highland"|"01413546050"|"www.aecom.com"|"AECOM"|""|""|"118 Information"|"01-SEP-2021"
125727351|"Cottages & Castles Ltd"|"01010007"|266866.0|844848.0|1|130137931|"osgb1000038828975"|3|84409631|1|25.5|"Reay House 17"|"Old Edinburgh Road"|"Inverness"|"Inverness"|"IV2 3HF"|"Highland"|"01463226990"|"www.cottages-and-castles.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
129124490|"On Track Training"|"05320403"|266427.0|845000.0|1|130147279|"osgb1000038831899"|5|84409998|3|18.4|"Ardross Place"|""|"Inverness"|"Inverness"|"IV3 5BY"|"Highland"|"01463262581"|"www.ontracktraining.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
145405797|"Kekfesto Cotton"|"09480675"|266069.0|844503.0|1|130049748|"osgb1000038829330"|6|84410008|1|26.9|"12"|"Ballifeary Road"|"Inverness"|"Inverness"|"IV3 5PJ"|"Highland"|"01463713206"|"www.kekfestocotton.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
145399316|"Marie Curie Cancer Care"|"06350816"|266367.0|844671.0|1|130050735|"osgb1000038829637"|7|84410021|1|14.3|"Ness House 1"|"Bishops Road"|"Inverness"|"Inverness"|"IV3 5SB"|"Highland"|"01463240897"|"www.mariecurie.org.uk"|"Marie Curie Cancer Care"|""|""|"118 Information"|"01-SEP-2021"
133159757|"Rose Lodge"|"01010003"|266377.0|844990.0|1|130049485|"osgb1000038829579"|5|84410118|1|14.7|"6"|"Kenneth Street"|"Inverness"|"Inverness"|"IV3 5NR"|"Highland"|"01463233434"|"www.roselodgeguesthouse.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
152772407|"Highland Hospice"|"05280370"|266367.0|844671.0|1|130050735|"osgb1000038829637"|7|84410021|1|14.3|"Ness House 1"|"Bishops Road"|"Inverness"|"Inverness"|"IV3 5SB"|"Highland"|"01463243132"|"www.highlandhospice.org"|"Highland Hospice"|""|""|"118 Information"|"01-SEP-2021"
150611358|"The Isobel Fraser Residential Home"|"05280373"|266838.0|844650.0|1|130130741|"osgb1000038829258"|5|84410171|1|93.8|"4a"|"Mayfield Road"|"Inverness"|"Inverness"|"IV2 4AE"|"Highland"|"01463250178"|""|""|""|""|"118 Information"|"01-SEP-2021"
63721158|"Paddling Pool"|"03580806"|266538.0|844293.0|1||"osgb1000000292181131"|3|84410018|3|21.8|""|""|""|"Inverness"|"IV2"|"Highland"|""|""|""|"Area in sq m"|"93"|"Ordnance Survey"|"01-SEP-2021"
