"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
131513516|"Golden Fish Bar"|"01020020"|331291.0|187674.0|1|100100658491|"osgb1000027568606"|7|27104818|1|11.4|"79"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LR"|"Casnewydd - Newport"|"01633255879"|""|""|""|""|"118 Information"|"01-SEP-2021"
146516745|"Coffee Thirst Ltd"|"01020013"|331339.2|187568.7|1|100100972103|"osgb1000027568491"|5|27104818|1|16.3|"King William Iv 93"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LS"|"Casnewydd - Newport"|"01633666336"|""|""|""|""|"118 Information"|"01-SEP-2021"
151360626|"Vaped Out Ltd"|"09470699"|331264.0|187666.0|1|100100658496|"osgb1000027568594"|6|27104818|1|16.5|"113"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LW"|"Casnewydd - Newport"|"01633213542"|""|""|""|""|"118 Information"|"01-SEP-2021"
156928512|"Spicy Kitchen"|"01020043"|331307.0|187551.0|1|100100972328|"osgb1000027568499"|5|27104818|1|20.2|"99"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LU"|"Casnewydd - Newport"|"01633214329"|"www.spicykitchen.wales"|""|"Restaurant Type"|"Indian Restaurant"|"118 Information"|"01-SEP-2021"
156929919|"Nassa Travel"|"09480694"|331321.0|187608.0|1|100101046700|"osgb1000027568615"|6|27104818|1|13.3|"87c"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LS"|"Casnewydd - Newport"|"01633380946"|""|""|""|""|"118 Information"|"01-SEP-2021"
63958819|"Electricity Sub Station"|"06340433"|331356.0|187672.0|2||"Not Assigned"|0|27100823|3|17.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
157766854|"Morgan Davies Tree Services"|"02030052"|330719.0|187671.0|1|100100973658|"osgb1000027519225"|5|27101349|1|9.0|"22"|"St. Julian Street"|"Newport"|"Gwent"|"NP20 4GP"|"Casnewydd - Newport"|"07969159363"|""|""|""|""|"118 Information"|"01-SEP-2021"
159598636|"Enchanted Nails & Beauty"|"02100156"|330765.0|187586.0|1|100101046576|"osgb1000027519180"|4|27100349|1|20.6|"13b"|"Clifton Road"|"Newport"|"Gwent"|"NP20 4EW"|"Casnewydd - Newport"|"01633253521"|""|""|""|""|"118 Information"|"01-SEP-2021"
160765848|"Premier Stores"|"09470699"|331319.0|187613.0|1|100100972413|"osgb1000027568614"|5|27104818|1|13.6|"87b Commercial Street"|"National Trust Building"|"Newport"|"Gwent"|"NP20 1LS"|"Casnewydd - Newport"|"01633287479"|"www.premier-stores.co.uk"|"Premier"|""|""|"118 Information"|"01-SEP-2021"
161949109|"Queen Street Garage"|"02130212"|331216.0|187461.0|1|200002952264|"osgb1000027569787"|4|27101185|1|11.5|""|"Queen Street"|"Newport"|"Gwent"|"NP20 2EB"|"Casnewydd - Newport"|"01633263333"|""|""|""|""|"118 Information"|"01-SEP-2021"
162685869|"Royal Peri"|"01020019"|331267.0|187452.0|1|100100972605|"osgb1000027569772"|6|27100264|1|13.6|"30"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2ED"|"Casnewydd - Newport"|"01633548080"|""|""|""|""|"118 Information"|"01-SEP-2021"
165518217|"Teema"|"05270325"|331117.0|187414.0|1|100100972615|"osgb1000027569706"|4|27100355|1|13.9|"20"|"Clytha Square"|"Newport"|"Gwent"|"NP20 2EE"|"Casnewydd - Newport"|"07958675756"|""|""|""|""|"118 Information"|"01-SEP-2021"
165163992|"New Ol"|"01020043"|331264.0|187441.0|1|100100972607|"osgb1000027569770"|5|27100264|1|10.3|"34"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2ED"|"Casnewydd - Newport"|"07902960956"|""|""|"Restaurant Type"|"Spanish Restaurant"|"118 Information"|"01-SEP-2021"
68593822|"Letter Box"|"06340457"|330957.0|187649.0|1||"osgb1000002040967805"|11|27100349|3|7.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
127069802|"Electricity Sub Station"|"06340433"|330816.0|187400.0|1||"osgb5000005138326752"|2|27100021|3|72.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
95362264|"Stow Hill Launderette & Drycleaners"|"02100158"|330798.0|187557.0|1|100100973796|"osgb1000027519506"|4|27101378|1|15.6|"117"|"Stow Hill"|"Newport"|"Gwent"|"NP20 4ED"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
84380359|"Premiere Andy's Conv Store"|"02090811"|331242.0|187414.0|1|10014123267|"osgb1000027569764"|6|27100264|1|15.2|"46"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2ED"|"Casnewydd - Newport"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
131487599|"Gilligan's"|"01020034"|331367.0|187513.0|1|100101046595|"osgb1000027568473"|8|27100377|1|20.7|"2"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PA"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
146536620|"Nails & Beauty Room"|"02100156"|331371.0|187495.0|1|100101046597|"osgb1000027569813"|10|27100377|1|17.2|"5"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PA"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
163651184|"Rose Salon Hairdresser"|"02100156"|331345.0|187575.0|1|100100658493|"osgb1000027568490"|5|27104818|1|24.3|"92"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LS"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
124104991|"Blue Plaque No. 30524"|"03200269"|330828.0|187595.0|4||"Not Assigned"|0|27101378|2|16.5|"Newport Cathedral Raised Walkway Alongside Stow Hill"|""|"Newport"|"Gwent"|"NP20"|"Casnewydd - Newport"|""|"openplaques.org/plaques/30524"|""|"Plaque Type"|"Blue"|"Open Plaques"|"01-SEP-2021"
152790196|"The Tom Toya Lewis"|"01020034"|331289.4|187637.0|1|100101046708|"osgb1000002059168808"|8|27104818|1|5.0|"108-109"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LW"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
157517351|"Golden Peri Peri"|"01020018"|331291.0|187674.0|1|100100658491|"osgb1000027568606"|7|27104818|1|11.4|"79"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LR"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
145676275|"Newport Cathedral St Woolos King and Confessor"|"06340459"|330908.0|187603.0|1|10010553628|"osgb1000027519444"|3|27101378|2|25.3|"Stow Hill"|""|"Newport"|"Gwent"|"NP20 4EA"|"Casnewydd - Newport"|""|""|""|"Religion"|"Not Identified (Christian)"|"Ordnance Survey"|"01-SEP-2021"
110450001|"Paypoint Ltd"|"02090141"|331242.0|187414.0|1|10014123267|"osgb1000027569764"|6|27100264|1|15.2|"46 Cardiff Road"|"Newport"|""|"Gwent"|"NP20 2ED"|"Casnewydd - Newport"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
160007652|"NoteMachine Ltd"|"02090141"|331295.0|187496.0|1|100100654690|"osgb1000027569810"|10|27100264|1|13.0|"12"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2ED"|"Casnewydd - Newport"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
22121442|"Bus Stop (Belle Vue Park)"|"10590732"|330821.0|187064.0|1||"Not Assigned"|0|27100264|3|5.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdgjt"|"Department for Transport"|"01-SEP-2021"
49041793|"Bus Stop (Usk Way)"|"10590732"|331847.0|187213.0|1||"Not Assigned"|0|27100174|3|81.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgmga"|"Department for Transport"|"01-SEP-2021"
103921674|"Cox & Hitchcock Dental Group"|"05280368"|330948.0|187077.0|1|100100973101|"osgb1000027520863"|4|27100264|1|10.3|"67"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2EN"|"Casnewydd - Newport"|"01633258385"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
26357938|"Post Office (Commercial Road)"|"09480763"|331484.0|187229.0|1|100101046617|"osgb5000005257681461"|1|27100377|1|12.5|"Flat 44-45"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PE"|"Casnewydd - Newport"|""|"www.postoffice.co.uk"|"Royal Mail"|""|""|"Royal Mail"|"01-SEP-2021"
124944356|"Wi-Fi Hotspot (The Cloud)"|"06340802"|331806.0|187149.0|1|10002156211|"osgb1000002487073518"|4|27100514|1|34.9|""|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|""|""|""|""|""|"The Cloud"|"01-SEP-2021"
54248799|"Belle Vue Park"|"10540736"|330561.0|187194.0|1||"osgb1000002040976857"|5|27100586|3|33.7|"Waterloo Road"|""|"Newport"|"Gwent"|"NP20 4UR"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
47995850|"Antalya Kebabs"|"01020018"|331506.0|187119.0|1|100101046654|"osgb1000027569228"|10|27100377|1|11.1|"158"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|"01633213835"|""|""|""|""|"118 Information"|"01-SEP-2021"
48004729|"New Season"|"01020018"|331515.0|187208.0|1|10002149411|"osgb1000027569240"|5|27100462|1|9.0|"95"|"Dolphin Street"|"Newport"|"Gwent"|"NP20 2AR"|"Casnewydd - Newport"|"01633222228"|""|""|""|""|"118 Information"|"01-SEP-2021"
48796535|"Asia Halal Foodstore"|"09470669"|331500.0|187188.0|1|10002149492|"osgb5000005132588349"|1|27100377|1|11.0|"49"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PE"|"Casnewydd - Newport"|"01633250339"|""|""|""|""|"118 Information"|"01-SEP-2021"
48828544|"Travis Perkins"|"09480680"|331895.0|187107.0|1|200002952194|"osgb1000027569616"|5|27100583|1|34.5|""|"Frederick Street"|"Newport"|"Gwent"|"NP20 2DR"|"Casnewydd - Newport"|"01633265265"|"www.travisperkins.co.uk"|"Travis Perkins"|""|""|"118 Information"|"01-SEP-2021"
48848616|"D P Mower Services"|"09480684"|331706.0|187021.0|1|100100973072|"osgb1000027569533"|4|27100583|1|11.0|"Unit 12 Evtol Trading Estate"|"Frederick Street"|"Newport"|"Gwent"|"NP20 2DR"|"Casnewydd - Newport"|"01633259414"|"www.mowerpro.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54422323|"Envirosavers Ltd"|"02120196"|331694.0|187064.0|1|100100972987|"osgb1000027569643"|5|27100514|1|17.0|"Unit 22"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633223555"|""|""|""|""|"118 Information"|"01-SEP-2021"
54502628|"A Wootton Heating Services Ltd"|"02030056"|331691.0|187001.0|1|10002149745|"osgb1000027569530"|8|27100583|1|22.6|"Unit 7 Evtol Trading Estate"|"Frederick Street"|"Newport"|"Gwent"|"NP20 2DR"|"Casnewydd - Newport"|"01633670680"|""|""|""|""|"118 Information"|"01-SEP-2021"
54848625|"Tovey Bros"|"02100165"|331187.0|187279.0|1|100100654689|"osgb1000027570028"|7|27100264|1|19.4|"9-11"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2EH"|"Casnewydd - Newport"|"01633266848"|"www.toveybros.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
43500784|"Pillgwenlly Primary School"|"05310375"|331308.0|187005.0|1|200001852533|"osgb1000027570398"|12|27100262|1|62.6|""|"Capel Crescent"|"Newport"|"Gwent"|"NP20 2FT"|"Casnewydd - Newport"|"01633265268"|""|""|""|""|"Welsh Assembly Government"|"01-SEP-2021"
95597988|"Luxton Stores"|"09470699"|330903.9|187051.7|1|100100654747|"osgb1000027520830"|3|27100264|2|20.9|"69"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2EN"|"Casnewydd - Newport"|""|""|""|""|""|"PointX"|"01-SEP-2021"
54698348|"I V Hosting Ltd"|"02080117"|331696.0|187059.0|1|100100973092|"osgb1000027569644"|5|27100514|1|17.0|"Unit 47"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633263579"|""|""|""|""|"118 Information"|"01-SEP-2021"
64298672|"Optical Services & Sales Ltd"|"07420555"|331649.0|187064.0|1|100100972973|"osgb1000027569203"|5|27100514|1|12.3|"Unit 19-20"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633222245"|"www.ossltd.com"|""|""|""|"118 Information"|"01-SEP-2021"
64371966|"Signwise"|"07420606"|331620.0|187033.0|1|100100972974|"osgb1000027569198"|5|27100514|1|8.5|"Unit 26"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633841766"|"www.signwisewales.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
64366449|"S D L Pneumatic & Industrial Supplies Ltd"|"07420600"|331702.0|187132.0|1|100100972972|"osgb1000027569519"|5|27100514|1|15.6|"Unit 5"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633256771"|""|""|""|""|"118 Information"|"01-SEP-2021"
55082075|"Justin Tiles Ltd"|"09480680"|331511.0|187108.0|1|100100658425|"osgb5000005132588299"|1|27100377|1|10.6|"156"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|"01633215744"|"www.justintiles.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
64208075|"Monwel"|"07420606"|331743.0|187081.0|1|10002154510|"osgb1000027569647"|4|27100514|1|13.5|"Unit 54"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633253247"|""|""|""|""|"118 Information"|"01-SEP-2021"
75424850|"R W Cole Ltd"|"05280344"|331526.0|187129.0|1|100101046624|"osgb1000027569186"|4|27100377|1|11.2|"58-59"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PF"|"Casnewydd - Newport"|"01633262258"|""|""|""|""|"118 Information"|"01-SEP-2021"
75416725|"Cruse Bereavement Care"|"05290358"|331635.0|187102.0|1||"osgb1000027569633"|5|27100514|2|8.3|"Office 17 Orions Suite the Centre for Business"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633251982"|"www.cruse.org.uk"|"Cruse"|""|""|"118 Information"|"01-SEP-2021"
75387543|"Sexual & Reproductive Health Clinic"|"05280365"|330932.0|187242.0|1|10002148122|"osgb1000027520777"|10|27100264|1|115.3|"Cordell Centre Royal Gwent Hospital"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2UB"|"Casnewydd - Newport"|"01633234555"|""|""|""|""|"118 Information"|"01-SEP-2021"
85559826|"Sytner"|"09490695"|331880.0|187256.0|1|10010553485|"osgb5000005138138677"|2|27100486|1|70.5|""|"Usk Way"|"Newport"|"Gwent"|"NP20 2DS"|"Casnewydd - Newport"|"01633241500"|""|"Sytner Bmw"|""|""|"118 Information"|"01-SEP-2021"
103287120|"Newport Caravans & Motorhomes"|"09490695"|331947.0|187025.0|1|10010554399|"osgb1000027569467"|6|27100820|1|90.2|""|"Kings Parade"|"Newport"|"Gwent"|"NP20 2DU"|"Casnewydd - Newport"|"01633843066"|"www.newportcaravans.com"|""|""|""|"118 Information"|"01-SEP-2021"
105219625|"Norton Accountancy"|"02090135"|331660.0|187069.0|1|100100972435|"osgb1000027569205"|5|27100514|1|12.6|"Unit 17"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633547409"|"www.nortonaccountancy.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
107655784|"Hajj Safe"|"09480687"|331584.0|187077.0|1|10014122682|"osgb5000005156458972"|1|27100514|1|23.0|"Unit 57"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633255269"|"www.hajjsafe.com"|""|""|""|"118 Information"|"01-SEP-2021"
108278305|"Ivor Cook"|"02030056"|331733.0|187112.0|1|100100972507|"osgb1000027569650"|4|27100514|1|17.7|"Unit 51"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633255900"|""|""|""|""|"118 Information"|"01-SEP-2021"
109075630|"Abraham Dean Accountants Ltd"|"02090135"|331619.0|187088.0|1|10014122685|"osgb1000027569208"|5|27100514|1|19.5|"Unit 12 Orion Suite"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2DX"|"Casnewydd - Newport"|"01633262296"|""|""|""|""|"118 Information"|"01-SEP-2021"
108288487|"All in 1 M O T"|"02130212"|331522.8|187006.9|1|100100972442|"osgb1000027569164"|11|27100262|1|8.9|"1"|"Capel Crescent"|"Newport"|"Gwent"|"NP20 2QF"|"Casnewydd - Newport"|"01633266880"|""|""|""|""|"118 Information"|"01-SEP-2021"
107633555|"Commercial Food Stores"|"09470699"|331476.1|187203.0|1|100100658433|"osgb1000002059173230"|12|27100377|1|5.0|"168-169"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PL"|"Casnewydd - Newport"|"01633266380"|""|""|""|""|"118 Information"|"01-SEP-2021"
123131076|"The Little Stove Co"|"07370474"|331709.0|187014.0|1|100100973083|"osgb1000027569534"|4|27100583|1|18.6|"Unit 11 Evtol Trading Estate"|"Frederick Street"|"Newport"|"Gwent"|"NP20 2DR"|"Casnewydd - Newport"|"01633214695"|"www.thelittlestovecompany.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
124001428|"Carson Care"|"02050081"|331684.0|187125.0|1|10014122659|"osgb1000027569522"|5|27100514|1|16.3|"Office 8 The Orion Suite"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633904529"|"www.carsoncare.uk"|""|""|""|"118 Information"|"01-SEP-2021"
124020627|"Audosta Ltd"|"07370473"|331757.0|187012.0|1|100100973062|"osgb1000027569162"|8|27100191|1|31.3|"3"|"Broad Street"|"Newport"|"Gwent"|"NP20 2DQ"|"Casnewydd - Newport"|"01633235920"|""|""|""|""|"118 Information"|"01-SEP-2021"
141256371|"Minerals 4 Life"|"02150223"|331442.0|187102.0|1||"osgb1000042707197"|6|27100580|2|11.1|"5"|"Francis Drive"|"Newport"|"Gwent"|"NP20 2RU"|"Casnewydd - Newport"|"07588647888"|""|""|""|""|"118 Information"|"01-SEP-2021"
141912167|"Crover House Hotel Ltd"|"07420599"|331186.0|187279.0|1|100100654689|"osgb1000027570028"|7|27100264|1|18.7|"9"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 3QN"|"Casnewydd - Newport"|"01633777020"|""|""|""|""|"118 Information"|"01-SEP-2021"
141908021|"Education Supply Pool"|"02050078"|331619.0|187088.0|1|10014122685|"osgb1000027569208"|5|27100514|1|19.5|"Office 15 Orion Suite"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2DX"|"Casnewydd - Newport"|"01633546100"|"www.educationsupplypool.com"|""|""|""|"118 Information"|"01-SEP-2021"
149607663|"Lightology Solutions Ltd"|"02040063"|331702.0|187132.0|1|100100972972|"osgb1000027569519"|5|27100514|1|15.6|"Unit 5"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633530730"|"www.lightology.ltd"|""|""|""|"118 Information"|"01-SEP-2021"
149608153|"Ladbrokes Plc"|"04220279"|331482.0|187238.0|1|100101046616|"osgb1000027570125"|4|27100377|1|14.2|"42-43"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PE"|"Casnewydd - Newport"|"08007316191"|"www.ladbrokes.com"|"Ladbrokes"|""|""|"118 Information"|"01-SEP-2021"
63879757|"Allotment Gardens"|"06340453"|330430.0|187190.0|1||"osgb1000002487092594"|3|27100885|3|36.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63936495|"Electricity Sub Station"|"06340433"|331404.0|187059.0|1||"osgb1000042707200"|6|27100405|3|9.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63943379|"Electricity Sub Station"|"06340433"|330482.0|187070.0|1||"osgb1000002067327672"|5|27101530|3|7.0|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159606696|"Gwent Care"|"05280373"|331628.0|187099.0|1|100100972977|"osgb1000027569632"|4|27100514|2|15.9|"Unit 34 Enterprise Park"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633256950"|"www.gwentcare.com"|""|""|""|"118 Information"|"01-SEP-2021"
158322894|"B T S Designs Ltd"|"02140214"|331619.0|187088.0|1|10014122685|"osgb1000027569208"|5|27100514|1|19.5|"Orion Suite"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"01633246591"|"www.btsdesigns.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
156917242|"Aston Express"|"09470669"|331526.0|187062.0|1|100100658423|"osgb1000027569173"|5|27100377|1|14.7|"150"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|"01633256287"|""|""|""|""|"118 Information"|"01-SEP-2021"
160762499|"South Wales Argus"|"07420599"|331186.0|187279.0|1|100100654689|"osgb1000027570028"|7|27100264|1|18.7|"9"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 3QN"|"Casnewydd - Newport"|"01633777052"|"www.southwalesargus.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
161947162|"Costa Coffee"|"01020013"|330932.0|187242.0|1|10002148122|"osgb1000027520777"|10|27100264|1|115.3|"Royal Gwent Hospital"|"Cardiff Road"|"Newport"|"Gwent"|"NP20 2UB"|"Casnewydd - Newport"|"03330035883"|"www.costa.co.uk"|"Costa"|""|""|"118 Information"|"01-SEP-2021"
161930813|"Ediltex"|"09480719"|331690.0|187128.0|1|100100973066|"osgb1000027569521"|5|27100514|1|16.8|"Unit 7"|"Enterprise Way"|"Newport"|"Gwent"|"NP20 2AQ"|"Casnewydd - Newport"|"08002888745"|"www.ediltex.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
165520661|"All Clear Now"|"05280372"|331532.0|187237.0|1|200002952258|"osgb1000027569265"|5|27101552|1|9.0|"4a"|"West Market Street"|"Newport"|"Gwent"|"NP20 2AU"|"Casnewydd - Newport"|"07368314322"|""|""|""|""|"118 Information"|"01-SEP-2021"
163796754|"Punjab Tikka Peri Peri"|"01020018"|331559.0|187002.0|1|10010553928|"osgb1000027569614"|8|27100377|1|8.4|"141"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|"01633662202"|""|""|""|""|"118 Information"|"01-SEP-2021"
63979364|"Electricity Sub Station"|"06340433"|331601.0|187010.0|2||"Not Assigned"|0|27111851|3|3.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68593826|"Letter Box"|"06340457"|330944.0|187068.0|1||"osgb1000002040976364"|7|27100262|3|3.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68595778|"Letter Box"|"06340457"|331551.0|187025.0|1||"osgb1000002059152491"|15|27100262|3|3.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
127069504|"Electricity Sub Station"|"06340433"|331800.0|187119.0|1||"osgb5000005132588602"|2|27100514|3|19.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
125006857|"Waterfall"|"03190257"|330677.0|187194.0|1||"osgb1000002040976323"|2|27100586|3|123.7|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
125006860|"Waterfall"|"03190257"|330676.0|187196.0|1||"osgb1000002040976412"|2|27100586|3|121.5|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
125006864|"Waterfall"|"03190257"|330697.0|187163.0|1||"osgb5000005155224478"|1|27100264|3|112.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
125006866|"Waterfall"|"03190257"|330732.0|187109.0|1||"osgb1000002040976557"|3|27100264|3|51.6|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161139611|"Enterprise Park Industrial Estate"|"07410531"|331659.3|187098.8|2||"Not Assigned"|0|27100514|3|0.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
105191782|"World Foods & Vegetable"|"09470669"|331513.0|187159.0|1|100101055232|"osgb1000027569236"|5|27100377|1|11.3|"55"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PE"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
110643318|"Pbs"|"02100156"|331532.1|187051.7|1|100101046649|"osgb1000027569175"|5|27100377|2|13.2|"148"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
123169481|"Hair Studio Male Barbers"|"02100156"|331501.5|187123.4|1|100101046655|"osgb1000027569227"|10|27100377|2|13.6|"159"|"Commercial Road"|"Newport"|"Gwent"|"NP20 2PJ"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
